"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"IBPFAHIO_01638",132.101092617785,1.4701208893117,0.178929703021606,8.21619252972314,2.10066110759121e-16,4.57711413487876e-16
"IBPFAHIO_02932",74.4464315536456,1.91500144242047,0.233074831022819,8.21625155327468,2.09962797132847e-16,4.57711413487876e-16
"IBPFAHIO_01021",660.136924212278,-0.779964736452622,0.0949423162452031,-8.21514333438257,2.1191098633281e-16,4.61385849824091e-16
"IBPFAHIO_00053",86.5491199729697,1.77691447937017,0.216768067802937,8.19730736810161,2.458312974111e-16,5.34839242723253e-16
"IBPFAHIO_02063",482.769407203308,-0.787744539932284,0.0963712389847784,-8.17406259617256,2.98174992447212e-16,6.48235551167911e-16
"IBPFAHIO_01447",201.880972734518,-1.23050355321455,0.15065880793305,-8.16748499537689,3.14884893729541e-16,6.84052183318429e-16
"IBPFAHIO_02635",66.9155913296591,1.97745672708248,0.242604687246945,8.15094196869182,3.61100382083775e-16,7.83865184374249e-16
"IBPFAHIO_00473",630.484205576299,-0.76672578137138,0.0940970976683345,-8.14824049168733,3.69257451681356e-16,8.00974993922821e-16
"IBPFAHIO_01237",7372.08925916733,-0.493362519348609,0.0605881094816416,-8.14289344179157,3.8594190379584e-16,8.36542726693739e-16
"IBPFAHIO_00477",64.4072283557634,-2.09141535497303,0.256871301743702,-8.14188015856975,3.89186374440423e-16,8.42947571425648e-16
"IBPFAHIO_00707",2065.6545111659,-0.573289198083353,0.0705073401656117,-8.13091511801153,4.26061619890992e-16,9.22130390708311e-16
"IBPFAHIO_01031",1680.65540922399,0.568611518320182,0.0699633383550126,8.12727825300296,4.39036776484568e-16,9.49506728340696e-16
"IBPFAHIO_00554",1533.44203891454,0.563791340552827,0.0694375440460955,8.11940209432752,4.68485940818103e-16,1.01244437544283e-15
"IBPFAHIO_00858",517.566799231911,-0.832943896934964,0.10263092322268,-8.11591546465688,4.82136240043966e-16,1.04117106436794e-15
"IBPFAHIO_01762",9087.79858867732,-0.461375586335968,0.0570790340232727,-8.0831008133013,6.31403851493151e-16,1.36250304795891e-15
"IBPFAHIO_01336",98.2477030612322,-1.64227865172775,0.203643034382077,-8.06449705835012,7.35379766340692e-16,1.58569666653167e-15
"IBPFAHIO_02981",960.536860598893,-0.738569556493129,0.0919965668767579,-8.0282295477672,9.88893248811163e-16,2.13076850280481e-15
"IBPFAHIO_01123",123.326579644409,1.43323741483424,0.178848853477642,8.01367963487343,1.11326466449944e-15,2.39697739523511e-15
"IBPFAHIO_01527",8716.49087694914,-0.485094477783172,0.0606063265291209,-8.00402376392319,1.20418136163525e-15,2.59081444473038e-15
"IBPFAHIO_02589",1101.88933457909,-0.670304332089505,0.0839507378819483,-7.98449601517605,1.4109757981477e-15,3.03349375805609e-15
"IBPFAHIO_00104",437.524336630362,-0.860559343955335,0.10804490021874,-7.96483075289168,1.65450068527905e-15,3.55442914748879e-15
"IBPFAHIO_00427",2230.63258649488,0.662355006725557,0.0831617877399551,7.96465569976351,1.65684443485483e-15,3.55683934355635e-15
"IBPFAHIO_02886",198.159549881985,-1.10614932288288,0.138899825110441,-7.96364806077594,1.6703992257382e-15,3.58329561247156e-15
"IBPFAHIO_01627",571.445186348255,0.723489865179285,0.0909356375289553,7.95606524393602,1.77596774565188e-15,3.80695295109914e-15
"IBPFAHIO_00609",1313.0636530739,0.764442334596718,0.0961579459377088,7.9498613155893,1.86720425152689e-15,3.99958173377099e-15
"IBPFAHIO_00714",240.974487078003,1.06406565158867,0.133938596114403,7.94442888351466,1.95087511285788e-15,4.17573342171271e-15
"IBPFAHIO_00930",47.816243529893,2.39885711568384,0.301984636614236,7.9436395923287,1.96333515254547e-15,4.19931567160902e-15
"IBPFAHIO_00763",289.267931132647,0.942904055255253,0.118774752384642,7.93858994714412,2.04492599786144e-15,4.37061643155262e-15
"IBPFAHIO_02339",3710.08553903634,-0.457713646248146,0.057686261510496,-7.93453474472194,2.11285867593475e-15,4.51249567545564e-15
"IBPFAHIO_02264",533.430058860601,0.766464400108734,0.0966111410683962,7.93349909371334,2.13056117458618e-15,4.54696743344601e-15
